장기요양기관코드,기관유형코드,,,
14729028870,A03,,,
14729028881,A04,,,
14729028885,A03,,,
14729028897,A03,,,
14729028906,A03,,,
14729028938,A03,,,
14729028940,A03,,,
14729028954,A03,,,
14729028968,A03,,,
14729028970,A03,,,
14729028980,A04,,,
14729028990,A03,,,
14729028994,A03,,,
14729029014,A04,,,
14729029016,A04,,,
14729029018,A03,,,
14729029038,A03,,,
14729029047,A03,,,
14729029051,A03,,,
14729029059,A03,,,
14729029063,A04,,,
14729029076,A04,,,
14729029077,A04,,,
14729029080,A04,,,
14729029081,A04,,,
14729029082,A03,,,
14729029087,A03,,,
14729029097,A03,,,
14729029106,A03,,,
14729029120,A03,,,
14772000013,A03,,,
14772000029,A03,,,
14772000060,A04,,,
14773000001,A03,,,
14773000001,G31,,,
14773000002,A03,,,
14773000010,A03,,,
14773000044,A03,,,
14773000047,A03,,,
14773000049,A03,,,
14773000057,A03,,,
14773000057,G31,,,
14773000061,A04,,,
14773000065,A03,,,
14773000067,A03,,,
14773000070,A03,,,
14773000079,S41,,,
14773000080,A03,,,
14773000081,A03,,,
14773000097,A03,,,
14773000099,A03,,,
14773000103,A04,,,
14773000105,A03,,,
14773000119,A03,,,
14775000001,A03,,,
14775000008,A03,,,
14775000016,A03,,,
14775000022,A03,,,
14775000030,A03,,,
14775000030,G31,,,
14776000001,A03,,,
14776000014,A04,,,
14776000016,A03,,,
14776000018,A03,,,
14776000022,A04,,,
14776000028,A03,,,
14777000002,A03,,,
14777000024,A03,,,
14777000032,A03,,,
14777000056,A03,,,
14777000062,A03,,,
14782000001,A03,,,
14782000035,A03,,,
14782000036,A03,,,
14782000053,A03,,,
14782000058,A03,,,
14782000060,A03,,,
14782000071,A04,,,
14782000083,A03,,,
14782000087,A04,,,
14782000088,A04,,,
14782000100,A04,,,
14782000105,A04,,,
14782000109,A04,,,
14782000119,A04,,,
14782000132,A03,,,
14783000021,A03,,,
14783000023,A03,,,
14783000031,A03,,,
14783000035,A04,,,
14783000043,A03,,,
14783000052,A03,,,
14783000057,A03,,,
14784000001,A03,,,
14784000002,A03,,,
14784000003,A03,,,
14784000004,A03,,,
14784000035,A04,,,
14784000039,A04,,,
14784000060,A03,,,
14784000073,A04,,,
14784000087,A03,,,
14784000093,A03,,,
14785000001,A03,,,
14785000002,A03,,,
14785000003,A03,,,
14785000056,A03,,,
14785000058,A03,,,
14785000060,A03,,,
14785000070,A04,,,
14785000073,A04,,,
14785000079,A04,,,
14785000085,A04,,,
14785000086,A04,,,
14785000089,A03,,,
14785000099,A03,,,
14785000105,A03,,,
14785000107,A03,,,
14785000137,A03,,,
14785000140,A03,,,
14785000150,A03,,,
14785000160,A04,,,
14785000164,A03,,,
14785000166,A03,,,
14785000182,A03,,,
14785000202,A03,,,
14785000208,A03,,,
14790000005,A03,,,
14790000020,A03,,,
14790000020,G31,,,
14790000039,A03,,,
14790000331,A03,,,
14790000353,A03,,,
14790000372,A03,,,
14792000001,A03,,,
14792000001,G31,,,
14792000001,G32,,,
14792000001,G33,,,
14792000016,A03,,,
14792000023,A03,,,
14792000032,A03,,,
14792000038,A03,,,
14793000001,A03,,,
14793000049,A03,,,
14793000057,A03,,,
14793000090,A03,,,
14794000006,A03,,,
14811000005,A03,,,
14811000006,A03,,,
14811000007,A04,,,
14811000016,A03,,,
14811000017,A03,,,
14811000023,A03,,,
14811000037,A03,,,
14811000081,S41,,,
14811000133,A03,,,
14812000153,A04,,,
14812000180,A04,,,
14812000189,A04,,,
14812000197,A03,,,
14812000199,A03,,,
14812000244,A03,,,
14812000248,A03,,,
14812000258,A03,,,
14812000292,A03,,,
14812000305,A03,,,
14812000306,A04,,,
14812000356,A03,,,
14812000360,A03,,,
14812000409,A03,,,
14812000425,A03,,,
14812000450,A03,,,
14812000478,A03,,,
14812000495,A04,,,
14812000496,A04,,,
14812000583,A03,,,
14812000606,A03,,,
14812000697,A03,,,
14812000712,A04,,,
14812000753,A03,,,
14812000760,A03,,,
14812000765,A03,,,
14812000770,A04,,,
14812000771,A03,,,
14812000775,A03,,,
14812000781,A03,,,
14812000781,G31,,,
14812000789,A04,,,
14812000816,A03,,,
14812000840,A03,,,
14816000002,A03,,,
14816000003,A03,,,
14816000007,A03,,,
14816000008,A03,,,
14816000009,A03,,,
14816000011,A03,,,
14816000037,A03,,,
14816000071,A03,,,
14816000122,A03,,,
14816000137,A03,,,
14816000140,A03,,,
14817000002,A03,,,
14817000004,A03,,,
14817000005,A03,,,
14817000006,A03,,,
14817000013,A03,,,
14817000013,G31,,,
14817000135,A03,,,
14817000138,A03,,,
14817000138,G31,,,
14817000138,G32,,,
14817000147,A04,,,
14817000152,A03,,,
14817000162,S41,,,
14817000165,A03,,,
14817000165,G31,,,
14817000178,A03,,,
14817000180,S41,,,
14817000183,A03,,,
14817000233,S41,,,
14817000253,A03,,,
14817000268,A03,,,
14817000274,A03,,,
14817000277,A03,,,
14817000294,A03,,,
14817000361,A03,,,
14817000393,A03,,,
14817000420,A03,,,
14817000454,A03,,,
14817000463,A04,,,
14817000473,A03,,,
14817000490,A03,,,
14817000499,A03,,,
14817000516,A03,,,
14817000521,A03,,,
14817000523,A03,,,
14819000002,A03,,,
14819000005,A03,,,
14819000006,A03,,,
14819000006,A04,,,
14819000061,A04,,,
14822000001,A03,,,
14822000023,A03,,,
14822000029,A03,,,
14822000038,A03,,,
14822000040,A03,,,
14822000056,A03,,,
14822000059,A03,,,
14822000097,A03,,,
14822000103,A04,,,
14824000002,A03,,,
14824000004,A03,,,
14824000004,G31,,,
14824000004,G32,,,
14824000047,A03,,,
14824000059,A03,,,
14824000059,G31,,,
14824000059,G32,,,
14824000060,A03,,,
14824000062,A03,,,
14824000063,A03,,,
14824000068,A03,,,
14824000082,A03,,,
14824000087,A03,,,
14824000089,A03,,,
14824000091,A03,,,
14824000116,A03,,,
14824000140,A03,,,
14824000175,A03,,,
14824000180,A03,,,
14824000187,A03,,,
14825000001,A03,,,
14825000002,A03,,,
14825000007,A03,,,
14825000096,A03,,,
14825000142,A04,,,
14825000166,A04,,,
14825000173,A03,,,
14825000194,A04,,,
14825000196,A03,,,
14825000258,A03,,,
14825000303,A04,,,
14825000357,A03,,,
14825000360,A03,,,
14825000374,A03,,,
14825000448,A03,,,
14825000448,G31,,,
14825000448,G32,,,
14825000450,A03,,,
14825000475,A03,,,
14825000535,A03,,,
14825000553,A03,,,
14825000588,A04,,,
14827000001,A03,,,
14827000008,A03,,,
14827000023,A04,,,
14827000090,A03,,,
14827000097,A03,,,
14827000099,A03,,,
14827000102,A03,,,
14827000102,G31,,,
14827000103,A03,,,
14827000108,A03,,,
14827000116,A03,,,
14827000120,A03,,,
14827000125,A03,,,
14827000136,A04,,,
14827000138,A04,,,
14827000145,A03,,,
14827000165,A03,,,
14827000191,A04,,,
14831000010,A03,,,
14831000010,G31,,,
14831000024,A03,,,
14831000040,A03,,,
14831000044,A03,,,
14831000049,A03,,,
14831000073,A04,,,
14831000105,A03,,,
14831000107,A03,,,
14831000121,A03,,,
14831000121,G31,,,
14831000125,A03,,,
14831000132,A03,,,
14833000005,A03,,,
14833000005,G31,,,
14833000005,G32,,,
14833000006,A03,,,
14833000007,A03,,,
14833000009,A03,,,
14833000010,A03,,,
14833000011,A03,,,
14833000031,A03,,,
14833000074,A04,,,
14833000098,A03,,,
14833000109,A04,,,
14833000110,A03,,,
14833000111,A03,,,
14833000117,A03,,,
14833000124,A04,,,
14833000125,A03,,,
14833000179,A03,,,
14833000184,A04,,,
14833000226,S41,,,
14833000227,A03,,,
14833000270,A03,,,
14833000271,A03,,,
14833000292,A03,,,
14833000311,A03,,,
14833000316,S41,,,
14833000341,A03,,,
14833000342,A03,,,
14833000347,A04,,,
14833000365,A03,,,
14833000376,S41,,,
14872000001,A03,,,
14872000045,A03,,,
14872000048,A03,,,
14872000070,A04,,,
14872000072,A04,,,
14873000003,A03,,,
14873000007,A04,,,
14873000009,A03,,,
14873000012,A04,,,
14873000029,A03,,,
14873000037,A03,,,
14873000045,A03,,,
14873000045,G31,,,
14873000049,A03,,,
14873000050,A03,,,
14873000054,A03,,,
14873000059,A04,,,
14873000072,A03,,,
14873000114,A03,,,
14873000117,A04,,,
14873000143,A03,,,
14873000151,A04,,,
14873000155,A03,,,
14874000003,A03,,,
14874000006,A03,,,
14874000053,A03,,,
14874000055,A03,,,
14874000057,A03,,,
14874000063,A03,,,
14874000096,A04,,,
14874000120,A03,,,
14874000121,A03,,,
14874000121,G31,,,
14874000121,G32,,,
14874000128,A03,,,
14882000006,A03,,,
14882000010,A03,,,
14882000010,G31,,,
14882000015,A04,,,
14882000018,A03,,,
14882000026,A03,,,
14882000027,A04,,,
14882000087,A03,,,
14882000095,A03,,,
14884000001,A03,,,
14884000015,A03,,,
14885000001,A03,,,
14885000002,A03,,,
14885000019,A03,,,
14885000038,A03,,,
14885000052,A04,,,
14885000069,S41,,,
14885000089,A04,,,
14885000102,A03,,,
14885000102,G31,,,
14885000102,G32,,,
14885000113,A03,,,
14886000002,A03,,,
14886000002,G31,,,
14886000002,G32,,,
14886000003,A03,,,
14886000010,A03,,,
14886000010,G31,,,
14886000010,G32,,,
14886000015,A03,,,
14886000030,A03,,,
14886000040,A03,,,
14886000054,A03,,,
14886000060,A03,,,
14886000065,A03,,,
14886000070,A03,,,
14886000097,A04,,,
14887000001,A03,,,
14887000003,A03,,,
14887000004,A03,,,
14887000005,A03,,,
14887000034,A03,,,
14887000034,M31,,,
14887000035,A03,,,
14887000038,A03,,,
14887000048,A03,,,
14887000072,A03,,,
14888000002,A03,,,
14888000015,A03,,,
14888000027,A03,,,
14888000033,A03,,,
14888000034,A03,,,
14888000042,A03,,,
14888000045,A03,,,
14888000054,A03,,,
14888000054,G31,,,
14888000099,A03,,,
14888000099,G31,,,
14888000099,M31,,,
14889000008,A03,,,
14889000009,A03,,,
14889000009,G31,,,
14889000010,A03,,,
14889000027,A03,,,
14889000066,A03,,,
14889000068,A03,,,
15011000001,A03,,,
15011000005,A03,,,
15011000006,A03,,,
15011000010,A03,,,
15011000011,A03,,,
15011000012,A03,,,
15011000013,A03,,,
15011000015,A03,,,
15011000016,A03,,,
15011000021,A03,,,
15011000027,A03,,,
15011000029,A03,,,
15011000032,A03,,,
15011000035,A03,,,
15011000074,A03,,,
15011000079,A03,,,
15011000081,A03,,,
15011000084,A03,,,
15011000088,A03,,,
15011000092,A03,,,
15011000120,A03,,,
15011000123,A03,,,
15011000131,A03,,,
15011000131,G31,,,
15011000131,G32,,,
15011000137,A03,,,
15011000139,A03,,,
15011000163,A04,,,
15011000165,A04,,,
15011000168,A03,,,
15011000175,A03,,,
15011000176,A03,,,
15011000197,A03,,,
15011000200,A04,,,
15011000202,A04,,,
15011000205,A03,,,
15011000217,A03,,,
15011000231,A03,,,
15011000245,A03,,,
15011000245,G31,,,
15011000245,G32,,,
15011000247,A03,,,
15011000251,A03,,,
15011000256,A04,,,
15011000264,A04,,,
15011000306,A03,,,
15011000320,A04,,,
15011000322,A03,,,
15011000324,A03,,,
15011000327,A03,,,
15011000330,A03,,,
15011000338,A03,,,
15011000343,A03,,,
15013000002,A03,,,
15013000003,A03,,,
15013000004,A03,,,
15013000005,A03,,,
15013000007,A03,,,
15013000009,A03,,,
15013000037,A03,,,
15013000047,A03,,,
15013000069,A03,,,
15013000072,A03,,,
15013000076,A03,,,
15013000077,A03,,,
15013000079,A03,,,
15013000081,A03,,,
15013000091,A04,,,
15013000094,A03,,,
15013000100,A03,,,
15013000108,A03,,,
15013000113,A04,,,
15013000123,A03,,,
15013000123,M31,,,
15013000123,M32,,,
15013000137,A03,,,
15013000141,A03,,,
15111000525,A04,,,
15111000526,A04,,,
15111000531,A03,,,
15111000538,A03,,,
15111000540,A03,,,
15111000551,A04,,,
15111000553,A04,,,
15113000433,A03,,,
15113000434,A03,,,
15113000438,A03,,,
15113000450,A03,,,
15113000461,A03,,,
15113000471,A03,,,
15113000478,A03,,,
15113000479,A03,,,
15115000405,A03,,,
15115000416,A03,,,
15115000417,A04,,,
15115000425,A03,,,
15115000432,A04,,,
15115000434,A04,,,
15117000131,A03,,,
15121000108,A03,,,
15172000104,A03,,,
15172000107,A03,,,
15172000113,A04,,,
15173000090,A03,,,
15176000078,A04,,,
15176000082,A04,,,
15178000060,A03,,,
15181000018,A03,,,
15183000054,A04,,,
15211000804,A03,,,
15211000807,A03,,,
15211000814,A03,,,
15211000834,A04,,,
15213000439,A03,,,
15214000539,A03,,,
15214000543,A03,,,
15214000548,A03,,,
15214000549,A03,,,
15214000551,A03,,,
15279000123,A03,,,
15280000184,A04,,,
21111000008,B03,,,
21111000034,B03,,,
21111000066,B03,,,
21111000066,H31,,,
21111000085,B03,,,
21111000123,B01,,,
21111000123,B02,,,
21111000126,B01,,,
21111000126,B02,,,
21111000126,B05,,,
21111000126,B06,,,
21111000127,B01,,,
21111000130,B01,,,
21111000130,B02,,,
21111000134,B01,,,
21111000136,B03,,,
21111000139,B01,,,
21111000139,B02,,,
21111000141,B01,,,
21114000003,B03,,,
21114000036,B03,,,
21114000036,H31,,,
21114000050,B03,,,
21114000061,B03,,,
21114000069,B01,,,
21114000069,B02,,,
21114000074,B01,,,
21114000075,B03,,,
21114000076,B01,,,
21114000076,B02,,,
21114000077,B01,,,
21114000081,B01,,,
21114000081,B02,,,
21114000082,B01,,,
21114000082,B02,,,
21114000082,B03,,,
21114000088,B01,,,
21114000088,B02,,,
21114000090,B01,,,
21114000090,B02,,,
21114000091,B01,,,
21114000091,B02,,,
21114000092,B01,,,
21114000092,B02,,,
21114000094,B01,,,
21117000016,B03,,,
21117000055,B03,,,
21117000072,B03,,,
21117000093,B03,,,
21117000134,B03,,,
21117000158,B03,,,
21117000160,B01,,,
21117000160,B02,,,
21117000161,B01,,,
21117000163,B01,,,
21117000163,B02,,,
21117000164,B01,,,
21117000164,B02,,,
21117000167,B01,,,
21117000167,B02,,,
21117000171,B01,,,
21120000012,B03,,,
21120000018,B03,,,
21120000032,B03,,,
21120000068,B03,,,
21120000068,H31,,,
21120000106,B03,,,
21120000119,B03,,,
21120000120,B03,,,
21120000122,B04,,,
21120000136,B03,,,
21120000139,B03,,,
21120000144,B01,,,
21120000144,B02,,,
21120000151,B01,,,
21120000151,B02,,,
21120000151,B03,,,
21120000167,B03,,,
21120000169,B01,,,
21120000169,B02,,,
21120000172,B01,,,
21120000172,B02,,,
21120000173,B01,,,
21120000174,B01,,,
21120000174,B02,,,
21120000178,B03,,,
21120000179,B03,,,
21120000183,B01,,,
21120000183,B02,,,
21120000185,B01,,,
21120000186,B01,,,
21120000186,B02,,,
21120000187,B01,,,
21120000187,B02,,,
21120000188,B01,,,
21120000188,B02,,,
21120000189,B06,,,
21120000191,B03,,,
21121500011,B03,,,
21121500012,B03,,,
21121500015,B01,,,
21121500015,B02,,,
21121500108,B03,,,
21121500132,B01,,,
21121500188,B01,,,
21121500188,B03,,,
21121500214,B01,,,
21121500214,B03,,,
21121500214,B04,,,
21121500235,B01,,,
21121500235,B03,,,
21121500243,B03,,,
21121500274,B03,,,
21121500275,B03,,,
21121500276,B01,,,
21121500279,B01,,,
21121500279,B02,,,
21121500280,B01,,,
21121500281,B01,,,
21121500283,B04,,,
21121500284,B06,,,
21121500290,B01,,,
21121500295,B01,,,
21121500295,B02,,,
21121500297,B01,,,
21121500297,B02,,,
21121500307,B01,,,
21121500307,B02,,,
21121500308,B01,,,
21121500308,B02,,,
21121500309,B01,,,
21121500310,B01,,,
21121500310,B02,,,
21121500311,B01,,,
21121500312,B01,,,
21121500312,B02,,,
21121500316,B01,,,
21121500316,B03,,,
21121500317,B03,,,
21121500318,B01,,,
21121500321,B01,,,
21121500321,B03,,,
21121500322,B01,,,
21121500323,B03,,,
21121500324,B01,,,
21121500324,B02,,,
21121500325,B01,,,
21121500325,B02,,,
21121500328,B03,,,
21121500329,B01,,,
21121500329,B02,,,
21121500329,B06,,,
21121500330,B03,,,
21121500331,B03,,,
21121500332,B01,,,
21121500332,B02,,,
21123000013,B03,,,
21123000100,B03,,,
21123000102,B03,,,
21123000108,B03,,,
21123000120,B03,,,
21123000236,B03,,,
21123000265,B03,,,
21123000276,B03,,,
21123000301,B01,,,
21123000301,B02,,,
21123000301,B03,,,
21123000305,B03,,,
21123000308,B04,,,
21123000318,B03,,,
21123000329,B01,,,
21123000329,B03,,,
21123000333,B01,,,
21123000333,B03,,,
21123000334,B01,,,
21123000334,B02,,,
21123000335,B01,,,
21123000335,B02,,,
21123000338,B01,,,
21123000338,B02,,,
21123000342,B01,,,
21123000342,B03,,,
21123000343,B01,,,
21123000343,B02,,,
21123000344,B01,,,
21123000344,B02,,,
21123000346,B01,,,
21123000346,B03,,,
21123000348,B04,,,
21123000350,B01,,,
21123000350,B03,,,
21123000353,B03,,,
21123000356,B01,,,
21123000356,B02,,,
21123000356,B03,,,
21123000359,B01,,,
21123000359,B02,,,
21123000360,B01,,,
21123000360,B02,,,
21123000366,B01,,,
21123000367,B01,,,
21123000368,B01,,,
21123000368,B02,,,
21123000369,B01,,,
21123000372,B01,,,
21123000372,B04,,,
21123000374,B04,,,
21123000378,B03,,,
21123000381,B03,,,
21123000382,B01,,,
21123000382,B02,,,
21123000384,B01,,,
21123000384,B02,,,
21123000389,B03,,,
21123000390,B01,,,
21123000390,B03,,,
21123000392,B06,,,
21123000393,B03,,,
21123000394,B01,,,
21123000394,B02,,,
21123000395,B03,,,
21123000396,B01,,,
21123000396,B02,,,
21123000401,B01,,,
21123000401,B02,,,
21123000402,B03,,,
21123000403,B03,,,
21123000406,B01,,,
21123000406,B02,,,
21123000407,B01,,,
21123000407,B03,,,
21123000408,B01,,,
21123000410,B01,,,
21123000411,B01,,,
21123000411,B02,,,
21123000415,B01,,,
21123000415,B02,,,
21126000027,B03,,,
21126000131,B03,,,
21126000138,B04,,,
21126000140,B03,,,
21126000144,B03,,,
21126000190,B01,,,
21126000190,B02,,,
21126000219,B04,,,
21126000235,B03,,,
21126000241,B03,,,
21126000246,B01,,,
21126000246,B02,,,
21126000270,B03,,,
21126000272,B03,,,
21126000301,B04,,,
21126000327,B04,,,
21126000334,B04,,,
21126000335,B01,,,
21126000335,B03,,,
21126000337,B04,,,
21126000343,B04,,,
21126000344,B03,,,
21126000353,B01,,,
21126000353,B02,,,
21126000353,B03,,,
21126000364,B03,,,
21126000370,B01,,,
21126000370,B02,,,
21126000378,B01,,,
21126000378,B02,,,
21126000382,B01,,,
21126000382,B02,,,
21126000382,B05,,,
21126000387,B03,,,
21126000389,B01,,,
21126000389,B02,,,
21126000398,B01,,,
21126000398,B02,,,
21126000398,B03,,,
21126000411,B01,,,
21126000411,B02,,,
21126000412,B01,,,
21126000412,B02,,,
21126000413,B01,,,
21126000413,B02,,,
21126000413,B05,,,
21126000414,B01,,,
21126000414,B02,,,
21126000414,B03,,,
21126000421,B01,,,
21126000421,B02,,,
21126000428,B01,,,
21126000428,B02,,,
21126000439,B01,,,
21126000439,B02,,,
21126000441,B01,,,
21126000441,B02,,,
21126000445,B01,,,
21126000447,B01,,,
21126000447,B02,,,
21126000449,B03,,,
21126000451,B01,,,
21126000451,B02,,,
21126000454,B01,,,
21126000454,B02,,,
21126000458,B01,,,
21126000458,B02,,,
21126000460,B01,,,
21126000460,B02,,,
21126000461,B01,,,
21126000461,B02,,,
21126000464,B01,,,
21126000464,B02,,,
21126000467,B01,,,
21126000467,B03,,,
21126000469,B01,,,
21126000469,B02,,,
21126000469,B03,,,
21126000470,B03,,,
21126000477,B01,,,
21126000477,B02,,,
21126000478,B01,,,
21126000478,B02,,,
21126000479,B01,,,
21126000479,B02,,,
21126000480,B01,,,
21126000480,B02,,,
21126000481,B06,,,
21126000482,B03,,,
21126000489,B01,,,
21126000489,B02,,,
21126000494,B03,,,
21126000500,B01,,,
21126000502,B01,,,
21126000503,B01,,,
21126000503,B02,,,
21126000504,B01,,,
21126000504,B02,,,
21126000505,B01,,,
21126000506,B01,,,
21126000506,B03,,,
21126000507,B01,,,
21126000507,B02,,,
21126000507,B04,,,
21126000511,B03,,,
21126000513,B01,,,
21126000513,B02,,,
21126000515,B01,,,
21126000515,B02,,,
21126000517,B01,,,
21126000517,B02,,,
21126000520,B01,,,
21126000520,B02,,,
21126000523,B01,,,
21126000523,B02,,,
21126000526,B01,,,
21126000526,B02,,,
21126000528,B01,,,
21126000529,B03,,,
21126000531,B01,,,
21126000533,B06,,,
21126000538,B01,,,
21126000540,B01,,,
21126000540,B03,,,
21126000541,B01,,,
21126000541,B02,,,
21126000545,B03,,,
21126000548,B01,,,
21126000548,B02,,,
21126000549,B01,,,
21126000549,B02,,,
21126000550,B01,,,
21126000551,B01,,,
21126000552,B01,,,
21126000552,B02,,,
21126000553,B01,,,
21126000553,B02,,,
21126000556,B06,,,
21126000557,B01,,,
21126000561,B01,,,
21126000561,B02,,,
21126000562,B04,,,
21126000564,B01,,,
21126000565,B01,,,
21126000569,B04,,,
21126000572,B01,,,
21126000577,B01,,,
21126000578,B01,,,
21126000578,B02,,,
21126000582,B01,,,
21126000582,B02,,,
21126000583,B01,,,
21126000586,B01,,,
21126000586,B02,,,
21129000005,B03,,,
21129000023,B03,,,
21129000044,B03,,,
21129000101,B03,,,
21129000102,B03,,,
21129000124,B01,,,
21129000124,B03,,,
21129000175,B03,,,
21129000197,B03,,,
21129000236,B03,,,
21129000244,B01,,,
21129000244,B02,,,
21129000247,B03,,,
21129000270,B01,,,
21129000270,B03,,,
21129000298,B01,,,
21129000298,B02,,,
21129000309,B01,,,
21129000309,B02,,,
21129000309,B03,,,
21129000310,B01,,,
21129000310,B02,,,
21129000312,B01,,,
21129000312,B02,,,
21129000313,B01,,,
21129000313,B02,,,
21129000314,B03,,,
21129000316,B03,,,
21129000321,B03,,,
21129000322,B01,,,
21129000322,B02,,,
21129000324,B01,,,
21129000325,B01,,,
21129000325,B02,,,
21129000327,B01,,,
21129000327,B02,,,
21129000329,B03,,,
21129000332,B01,,,
21129000332,B02,,,
21129000333,B01,,,
21129000333,B02,,,
21129000334,B01,,,
21129000335,B01,,,
21129000335,B02,,,
21129000340,B01,,,
21129000340,B02,,,
21129000340,B03,,,
21129000342,B01,,,
21129000342,B02,,,
21129000344,B01,,,
21129000344,B02,,,
21129000346,B03,,,
21129000347,B01,,,
21129000347,B02,,,
21129000348,B01,,,
21129000352,B01,,,
21129000352,B02,,,
21129000353,B01,,,
21129000354,B01,,,
21129000355,B01,,,
21129000355,B02,,,
21129000356,B01,,,
21129000356,B02,,,
21129000356,B05,,,
21129000359,B01,,,
21129000359,B02,,,
21129000360,B03,,,
21129000361,B01,,,
21129000362,B01,,,
21129000362,B03,,,
21129000363,B01,,,
21129000363,B02,,,
21129000364,B01,,,
21129000369,B01,,,
21129000370,B01,,,
21129000371,B01,,,
21129000371,B02,,,
21129000372,B01,,,
21129000372,B02,,,
21129000378,B01,,,
21129000378,B02,,,
21129000380,B01,,,
21129000380,B02,,,
21129000384,B01,,,
21129000384,B02,,,
21129000386,B01,,,
21129000386,B02,,,
21129000389,B01,,,
21129000389,B03,,,
21129000396,B01,,,
21129000397,B03,,,
21130500075,B03,,,
21130500173,B03,,,
21130500186,B03,,,
21130500195,B03,,,
21130500221,B03,,,
21130500230,B03,,,
21130500232,B03,,,
21130500233,B03,,,
21130500237,B03,,,
21130500237,H31,,,
21130500286,B01,,,
21130500286,B03,,,
21130500320,B01,,,
21130500320,B02,,,
21130500339,B01,,,
21130500339,B02,,,
21130500342,B03,,,
21130500347,B01,,,
21130500347,B02,,,
21130500349,B01,,,
21130500349,B03,,,
21130500351,B03,,,
21130500353,B01,,,
21130500354,B01,,,
21130500354,B02,,,
21130500360,B01,,,
21130500360,B02,,,
21130500363,B01,,,
21130500363,B02,,,
21130500364,B01,,,
21130500364,B02,,,
21130500364,B03,,,
21130500366,B01,,,
21130500366,B02,,,
21130500367,B03,,,
21130500368,B05,,,
21130500370,B01,,,
21130500370,B02,,,
21130500371,B03,,,
